gender,age_bucket,urbanicity,prefer_corrugated
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,1
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
female,36_to_64,rural,0
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,1
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
male,65_plus,urban,0
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,1
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
female,65_plus,urban,0
